400.20
January 25, 2023
January 26, 2023
January 27, 2023
January 30, 2023
January 31, 2023
February 1, 2023
February 2, 2023
February 3, 2023
February 10, 2023
February 17, 2023
February 24, 2023
March 3, 2023
March 17, 2023
March 31, 2023
April 21, 2023
May 19, 2023
June 16, 2023
June 30, 2023
July 21, 2023
September 15, 2023
September 29, 2023
December 15, 2023
December 29, 2023
January 19, 2024
June 21, 2024
December 20, 2024
January 17, 2025
March 21, 2025
December 19, 2025
In The Money
Show:ListStraddle
CallsforDecember 20, 2024
Contract Name Last Trade Date Strike
Last Price Bid Ask Change % Change Volume Open Interest Implied Volatility
SPY241220P00340000 2023-01-19 10:46AM EST 340.00 21.98 15.50 20.50 0.00 - 1 1,736 21.84%
SPY241220P00345000 2023-01-23 10:13AM EST 345.00 20.12 16.50 21.50 0.00 - 21 899 21.40%
SPY241220P00350000 2023-01-24 2:36PM EST 350.00 20.39 20.10 21.80 -0.27 -1.31% 9 9,798 20.55%
SPY241220P00355000 2023-01-20 2:34PM EST 355.00 23.93 18.50 23.50 0.00 - 13 936 20.45%
SPY241220P00360000 2023-01-23 1:25PM EST 360.00 23.00 22.00 25.90 0.00 - 1 4,808 20.66%
SPY241220P00365000 2023-01-17 12:02PM EST 365.00 25.70 21.00 26.00 0.00 - 1 2,266 19.65%
SPY241220P00370000 2023-01-24 2:20PM EST 370.00 25.45 22.50 27.50 -0.05 -0.20% 2 3,214 19.33%
SPY241220P00375000 2023-01-24 2:37PM EST 375.00 26.87 24.00 29.00 -3.80 -12.39% 3 7,348 18.98%
SPY241220P00380000 2023-01-24 3:16PM EST 380.00 28.05 25.50 30.50 -0.25 -0.88% 4 17,746 18.58%
SPY241220P00385000 2023-01-24 2:45PM EST 385.00 28.52 27.00 32.00 -2.13 -6.95% 49 2,696 18.16%
SPY241220P00390000 2023-01-24 12:30PM EST 390.00 31.22 28.50 33.50 -1.73 -5.25% 7 4,342 17.70%
SPY241220P00395000 2023-01-24 1:02PM EST 395.00 33.60 30.50 35.00 -0.23 -0.68% 2 1,845 17.20%
SPY241220P00400000 2023-01-24 3:50PM EST 400.00 35.30 34.00 37.00 -0.60 -1.67% 103 6,263 16.89%
SPY241220P00405000 2023-01-23 2:05PM EST 405.00 36.80 34.00 39.00 0.00 - 54 4,696 16.54%
SPY241220P00410000 2023-01-24 2:26PM EST 410.00 39.00 35.50 40.50 +0.22 +0.57% 2 805 15.91%
SPY241220P00415000 2023-01-11 2:26PM EST 415.00 46.50 37.50 42.50 0.00 - 5 3,730 15.46%
SPY241220P00420000 2023-01-24 10:46AM EST 420.00 43.50 40.00 45.00 +2.48 +6.05% 1 1,460 15.19%
SPY241220P00425000 2023-01-23 10:31AM EST 425.00 46.27 42.00 47.00 0.00 - 9 763 14.63%
SPY241220P00430000 2023-01-19 9:32AM EST 430.00 55.00 46.00 49.50 0.00 - 1 1,612 14.24%
SPY241220P00435000 2023-01-24 2:30PM EST 435.00 50.00 46.50 51.50 +0.10 +0.20% 25 3,094 13.55%
SPY241220P00440000 2023-01-20 2:36PM EST 440.00 57.06 49.50 54.50 0.00 - 20 473 13.27%
SPY241220P00445000 2023-01-12 3:22PM EST 445.00 60.55 52.00 57.00 0.00 - 4 380 12.65%
SPY241220P00450000 2023-01-23 10:31AM EST 450.00 59.73 55.00 60.00 0.00 - 9 1,546 12.20%
SPY241220P00455000 2023-01-19 11:31AM EST 455.00 71.75 58.00 63.00 0.00 - 4 1,162 11.65%
SPY241220P00460000 2023-01-20 9:30AM EST 460.00 73.38 61.50 66.50 0.00 - 1 2,428 11.28%
SPY241220P00465000 2023-01-06 9:35AM EST 465.00 82.86 65.00 70.00 0.00 - 1 142 10.79%
SPY241220P00470000 2023-01-23 11:23AM EST 470.00 71.50 70.00 73.50 0.00 - 1 855 10.14%
SPY241220P00475000 2023-01-11 2:07PM EST 475.00 84.00 72.50 77.50 0.00 - 11 114 9.71%
SPY241220P00480000 2023-01-24 2:20PM EST 480.00 80.15 79.00 82.00 -5.85 -6.80% 3 183 9.62%
SPY241220P00485000 2022-10-18 10:13AM EST 485.00 116.61 95.00 99.50 0.00 - 3 44 18.58%
SPY241220P00490000 2023-01-18 3:06PM EST 490.00 96.85 86.50 91.50 0.00 - 1 16 9.82%
SPY241220P00495000 2022-12-19 9:56AM EST 495.00 113.00 101.00 106.00 0.00 - 5 8 17.57%
SPY241220P00500000 2023-01-18 3:06PM EST 500.00 106.45 96.50 101.50 0.00 - 1 42 10.55%
SPY241220P00505000 2022-11-15 12:10PM EST 505.00 106.00 115.50 120.50 0.00 - 2 3 21.15%
SPY241220P00510000 2022-10-14 12:46PM EST 510.00 150.44 111.00 115.50 0.00 - 2 0 15.18%
SPY241220P00515000 2022-10-25 12:16PM EST 515.00 132.50 111.00 116.00 0.00 - 50 15 10.85%
SPY241220P00520000 2022-10-14 12:44PM EST 520.00 160.77 120.00 125.00 0.00 - 2 5 15.58%
SPY241220P00525000 2022-12-29 12:54PM EST 525.00 140.99 121.50 126.50 0.00 - 2 43 12.28%
SPY241220P00530000 2022-11-18 3:50PM EST 530.00 132.68 140.66 150.66 0.00 - 1 1 26.35%
SPY241220P00535000 2022-11-15 12:11PM EST 535.00 134.00 146.00 151.00 0.00 - 1 1 24.19%
SPY241220P00540000 2022-12-19 9:41AM EST 540.00 156.37 146.00 151.00 0.00 - 1 0 21.54%
SPY241220P00545000 2022-09-09 9:06AM EST 545.00 141.46 177.00 187.00 0.00 - 25 0 38.45%
SPY241220P00550000 2022-11-23 11:17AM EST 550.00 146.50 165.00 170.00 0.00 - 1 0 27.76%
SPY241220P00555000 2022-07-21 1:08PM EST 555.00 155.52 131.50 136.50 0.00 - 4 0 0.00%
SPY241220P00560000 2022-11-02 2:40PM EST 560.00 180.00 152.00 157.00 0.00 - 1 0 0.00%
SPY241220P00565000 2022-09-20 11:00AM EST 565.00 179.00 192.50 197.50 0.00 - 2 0 35.62%
